score,label,label_snapshot_date
0.2406496163886519,1,2024-09-01
0.414096034334678,1,2023-11-01
0.1800013015884111,0,2023-11-01
0.13969340407274844,0,2024-01-01
0.726061855499373,0,2024-08-01
0.2789453911092804,0,2023-11-01
0.13519114826424072,0,2024-11-01
0.3062142437878883,1,2024-02-01
0.16373751324086191,0,2023-12-01
0.2241913005458006,1,2024-01-01
0.5149951358197361,1,2024-01-01
0.43983811457975136,1,2024-06-01
0.3223823189973572,1,2024-02-01
0.15979521270536948,1,2023-08-01
0.4272791964759432,0,2023-11-01
0.1618584165776077,0,2024-03-01
0.1299377858626562,0,2024-11-01
0.35623486928607384,0,2024-09-01
0.15453126932638567,0,2023-10-01
0.09250393197548011,0,2023-10-01
0.46400311232162633,1,2023-10-01
0.3686580752146544,0,2023-12-01
0.265012474218545,1,2023-08-01
0.6624889029644537,1,2023-10-01
0.4206338941333671,0,2024-05-01
0.14005361296258087,0,2024-10-01
0.4378856246156728,0,2024-07-01
0.22784683547063364,0,2023-12-01
0.23886312429098822,0,2023-11-01
0.23529518185377413,0,2024-10-01
0.5828419155849198,0,2023-10-01
0.14731190813709905,0,2023-07-01
0.1131763184355179,0,2023-10-01
0.17117304884710027,0,2023-10-01
0.35018689912986656,0,2023-11-01
0.1671485638348142,1,2024-08-01
0.1636229935381068,1,2023-08-01
0.14877465044509633,0,2024-07-01
0.10290297287062412,0,2024-09-01
0.13800737329349144,0,2023-07-01
0.11372552050699851,0,2023-08-01
0.16716579153957214,0,2024-03-01
0.2356579874942961,0,2023-12-01
0.39798482060146045,0,2023-12-01
0.13599162394074452,1,2024-09-01
0.11681043183312795,0,2024-02-01
0.2501040641518951,1,2024-09-01
0.06766729133258785,0,2023-08-01
0.16079934601681103,0,2024-08-01
0.5019252600431664,0,2023-11-01
0.7628056922003806,1,2024-01-01
0.19153751570745547,0,2023-12-01
0.4442278613510629,0,2024-05-01
0.24949543387862416,0,2024-09-01
0.3762670438225619,1,2024-12-01
0.233363933367699,0,2024-05-01
0.16520806806698038,0,2024-04-01
0.31913542852986077,1,2024-01-01
0.4819784777465028,1,2024-05-01
0.17847632952654052,0,2024-09-01
0.4578778055855795,0,2024-07-01
0.11777332953314902,0,2024-08-01
0.504218684885197,1,2023-12-01
0.35731997414743377,0,2024-05-01
0.18333373292508456,0,2024-06-01
0.12589899423267456,0,2024-07-01
0.3254216582546559,0,2024-01-01
0.837297931488893,1,2024-02-01
0.38491812413732407,0,2024-02-01
0.3085956750449137,0,2024-06-01
0.27827779053822344,0,2023-09-01
0.2060978589403138,1,2024-02-01
0.2253830024242631,0,2024-03-01
0.705072211887397,1,2024-01-01
0.7133041283515091,1,2024-03-01
0.1937782126739503,0,2024-09-01
0.1300539206369875,0,2023-09-01
0.12517362639629795,0,2024-04-01
0.2374066301877343,0,2024-06-01
0.24491400068712926,0,2023-12-01
0.3651637177038467,0,2024-12-01
0.22330557676210694,0,2024-07-01
0.29077221598202524,0,2024-08-01
0.16174086057307366,0,2024-04-01
0.3669983188025337,0,2023-09-01
0.1691398616547891,0,2024-06-01
0.22467043492231387,1,2024-05-01
0.39012638156301804,1,2024-01-01
0.4640407940661042,0,2024-07-01
0.12225892222199958,0,2023-07-01
0.11861836067045836,0,2023-09-01
0.19042813617834117,0,2024-12-01
0.5793571289740801,1,2023-09-01
0.13794096896731575,1,2023-08-01
0.19571422280111653,0,2023-12-01
0.17824814188004467,0,2024-06-01
0.5045403670106283,1,2024-05-01
0.19856069589394004,0,2023-11-01
0.6444089481879857,0,2023-11-01
0.1456802080778783,0,2023-12-01
0.10754254891406738,0,2023-10-01
0.21776567323197316,0,2023-11-01
0.3132910826466049,0,2024-02-01
0.24240916897846745,0,2023-11-01
0.16998288857257948,1,2024-01-01
0.1326889308226394,0,2024-02-01
0.1985804073322063,0,2023-12-01
0.2641098939916936,0,2024-08-01
0.23156125737223798,0,2023-09-01
0.189691280741521,0,2024-10-01
0.20374789345886282,1,2024-11-01
0.11477811393724495,0,2023-07-01
0.16805316486268185,0,2024-01-01
0.4710555114922422,0,2024-04-01
0.1558235246206009,0,2024-07-01
0.4869295387027063,0,2023-10-01
0.4106260812456048,1,2023-12-01
0.08260002831041635,0,2024-12-01
0.29647157426301796,0,2024-03-01
0.13527784384651526,0,2024-04-01
0.24747150289374667,0,2023-09-01
0.10838922204709459,1,2023-11-01
0.11445721513639455,0,2024-10-01
0.19361140544390282,0,2023-09-01
0.7486643673946356,0,2023-09-01
0.11306696183858687,0,2023-12-01
0.1753817552342069,0,2023-07-01
0.24534715421297768,0,2023-10-01
0.22420934302429593,0,2024-11-01
0.23021411871087255,0,2024-12-01
0.3337888893827962,1,2024-05-01
0.26558697200598674,1,2023-09-01
0.16541157149376653,0,2024-08-01
0.12782656088451844,0,2024-07-01
0.15643270391855815,0,2024-10-01
0.2644293561573573,0,2024-02-01
0.3645306568601958,0,2024-06-01
0.6932932086196719,1,2023-11-01
0.6209135412645952,1,2024-08-01
0.1616511788651449,0,2023-09-01
0.645217818904825,0,2024-04-01
0.18217293666189283,0,2024-01-01
0.10860351437577465,1,2024-11-01
0.09668066376851683,0,2023-12-01
0.1734310255709728,1,2024-05-01
0.4649771019936603,1,2023-10-01
0.19774084850130877,0,2023-12-01
0.3641412826988031,0,2024-03-01
0.18350997683691697,0,2023-08-01
0.14034835980553637,0,2023-11-01
0.22170523118993174,0,2024-04-01
0.2911916941537389,0,2024-12-01
0.3634543981887173,0,2024-11-01
0.2200194596202296,1,2023-10-01
0.4326533372226365,1,2024-11-01
0.4661939639637921,0,2024-10-01
0.28101249690510005,0,2023-12-01
0.14662112211222314,0,2024-07-01
0.47420140080526324,0,2023-09-01
0.6185356638252757,0,2023-10-01
0.23816005966841775,0,2024-02-01
0.288896634601562,0,2024-08-01
0.16092655907949385,0,2024-10-01
0.2566481350928988,0,2024-08-01
0.172654214839445,1,2024-05-01
0.49834304479874975,1,2024-08-01
0.1799120437235002,0,2023-09-01
0.10710972970917444,0,2024-09-01
0.17597110913999583,0,2024-12-01
0.08534190411207423,0,2024-02-01
0.12229548559069947,0,2024-01-01
0.13501693861212638,1,2024-02-01
0.4436767685089808,1,2024-04-01
0.39686605872158065,0,2023-10-01
0.12797213882019012,0,2024-11-01
0.17757599803289686,0,2024-04-01
0.1324755941893624,0,2023-07-01
0.1848210129937302,0,2024-08-01
0.5506435460368273,1,2024-07-01
0.19315161303383496,0,2024-02-01
0.5860749664904805,0,2024-05-01
0.160189094086333,1,2024-11-01
0.2786972844699246,1,2023-12-01
0.5361474916640245,1,2024-07-01
0.13158870518787458,0,2023-07-01
0.4171659938630799,0,2024-01-01
0.18192361702488305,0,2024-11-01
0.3385762626135845,0,2023-07-01
0.06579998057035757,0,2023-07-01
0.15427323986786434,0,2024-11-01
0.09019442217476159,0,2023-08-01
0.24574067232825308,1,2023-07-01
0.20618118821150822,0,2024-10-01
0.26574038580042286,0,2024-04-01
0.0961471180264737,0,2023-08-01
0.4910926830765676,1,2023-10-01
0.2597878566791325,0,2024-09-01
0.18996714691554628,0,2024-03-01
0.11765597954279548,0,2024-03-01
0.3734449934012991,0,2024-08-01
0.3980051533869283,0,2024-10-01
0.5144218259809415,1,2023-08-01
0.29558187127708896,1,2024-12-01
0.7850784485607563,0,2023-11-01
0.2823391022729264,0,2023-09-01
0.2758103859919504,0,2024-11-01
0.2175720338561482,0,2024-06-01
0.5902796760224187,0,2024-01-01
0.19912690982190648,0,2024-09-01
0.3113169330132337,1,2023-10-01
0.25577317026341634,1,2024-11-01
0.1275907882564624,0,2024-10-01
0.0926780086669773,0,2024-03-01
0.15485948987269763,0,2023-12-01
0.3470183924827941,0,2024-08-01
0.40691518910447866,1,2024-11-01
0.3684061262759846,0,2024-10-01
0.2659012728567689,1,2023-12-01
0.24390850220365146,1,2023-11-01
0.21607524470372766,0,2024-12-01
0.2552201456418045,0,2023-11-01
0.12603814821794831,0,2023-09-01
0.17395160471925766,0,2023-08-01
0.18078469399183916,0,2024-06-01
0.19072394444634394,1,2024-05-01
0.17817072143737583,0,2024-07-01
0.3666234562904433,0,2023-07-01
0.1840716101508863,0,2024-09-01
0.6319334214347248,0,2024-01-01
0.145293699024242,0,2023-07-01
0.4359487717881128,0,2024-01-01
0.44943215059358255,1,2023-09-01
0.13895204291776525,0,2024-05-01
0.14283540765609656,0,2024-03-01
0.38052543354669605,1,2024-03-01
0.20518776149908827,0,2024-02-01
0.4958650021241442,1,2023-08-01
0.22234173751721267,0,2023-10-01
0.42758928725885914,0,2023-10-01
0.44426162069399466,1,2023-10-01
0.30773298263289367,0,2024-03-01
0.579416773105829,0,2024-04-01
0.5555720471284137,0,2024-09-01
0.5621321469539946,0,2024-08-01
0.5077757254293033,1,2023-08-01
0.1636466551717312,0,2024-09-01
0.767354199847229,1,2023-07-01
0.31537134607592704,1,2024-04-01
0.22289984210594965,0,2023-12-01
0.4928002074286073,1,2024-05-01
0.1466977784870112,1,2024-12-01
0.16428520764719481,0,2024-05-01
0.2784982558800614,1,2024-08-01
0.5013248132217273,1,2024-06-01
0.22528226426048145,1,2024-07-01
0.2941526324564254,0,2024-05-01
0.19709576364113104,1,2024-12-01
0.6441460157509485,1,2024-01-01
0.10409473178584738,0,2024-03-01
0.11659525443898719,0,2023-11-01
0.4721016309621348,0,2024-03-01
0.45261100902124607,0,2024-07-01
0.19781569593806464,0,2023-11-01
0.3461187144396425,0,2024-08-01
0.2825644525870453,1,2024-01-01
0.3937122040750917,1,2023-09-01
0.20629171823231926,0,2024-11-01
0.29098967478929383,1,2024-12-01
0.2308466128229757,0,2023-10-01
0.1406978494720564,0,2024-11-01
0.21721700271463265,1,2024-05-01
0.16184782467479367,0,2023-08-01
0.3552634828754929,0,2023-12-01
0.5326252599188797,1,2024-08-01
0.25109267558091986,0,2024-05-01
0.18497407249158412,0,2024-11-01
0.10165984413655395,0,2023-07-01
0.13789697004265525,0,2024-05-01
0.24193001698775396,1,2024-12-01
0.43080251437863354,1,2024-12-01
0.19152457421562968,0,2023-10-01
0.48696508973739505,0,2023-09-01
0.3158308220766565,0,2024-06-01
0.24053051013202645,0,2024-05-01
0.32885711761659425,0,2024-12-01
0.10153313265044381,0,2024-02-01
0.7228592828768405,0,2024-04-01
0.167329748286375,0,2023-09-01
0.22201687262360292,0,2024-04-01
0.3066517905963568,1,2024-12-01
0.4202378452114433,0,2024-10-01
0.14310263576522758,0,2024-12-01
0.20721288565248577,0,2024-03-01
0.16679654256182525,0,2024-08-01
0.4306906728962357,1,2024-08-01
0.18926294312423528,1,2024-09-01
0.15239533196594637,0,2024-09-01
0.14653430171695145,0,2023-07-01
0.606146120149347,0,2023-10-01
0.3733597401251883,1,2024-02-01
0.16579452514477414,0,2024-04-01
0.3910190197742292,0,2024-12-01
0.24353575160357213,0,2024-04-01
0.6507812138179199,0,2024-03-01
0.13980434204279316,0,2024-06-01
0.25459631729212817,0,2024-08-01
0.20887439140121508,0,2023-10-01
0.27317660436312413,0,2024-05-01
0.22380707208681333,0,2024-06-01
0.12364043140519744,0,2024-12-01
0.4870636388363175,1,2024-07-01
0.19721093306115126,0,2024-03-01
0.25316099996816416,0,2024-01-01
0.5936655671793815,0,2024-10-01
0.1701259432928056,1,2024-04-01
0.2293328120606318,0,2023-09-01
0.1384451085519355,0,2024-01-01
0.20212046654594576,0,2023-12-01
0.2065953381787486,0,2023-12-01
0.5378884493340198,0,2023-09-01
0.6307809805695433,0,2023-07-01
0.3931813934789121,0,2023-09-01
0.3153785942010167,0,2023-10-01
0.24208576362813572,0,2024-06-01
0.5378893211693409,0,2024-10-01
0.141443319929018,0,2023-07-01
0.15888211820780343,0,2024-05-01
0.33380760877498195,0,2023-07-01
0.09614190633352525,0,2024-12-01
0.2158786796445403,0,2023-12-01
0.6650723343472991,1,2023-11-01
0.10667738688354429,0,2024-07-01
0.13696713394826007,0,2024-04-01
0.12742690451068295,0,2023-07-01
0.21032156815234684,0,2024-05-01
0.4301940544217021,0,2024-06-01
0.3659773927133386,0,2024-07-01
0.1741390935063441,0,2024-07-01
0.15639885790775104,0,2024-12-01
0.21049126079185096,1,2024-03-01
0.438551595992411,0,2024-10-01
0.2985817712306045,0,2024-09-01
0.26653214143094484,0,2024-04-01
0.24998942913230182,1,2024-08-01
0.32316021853348853,1,2023-07-01
0.39512903511805997,0,2023-07-01
0.35440249743729013,1,2023-10-01
0.680518134482145,0,2023-07-01
0.12064031360443825,0,2024-12-01
0.41159943876098204,0,2024-05-01
0.2597906891386203,1,2024-06-01
0.14989027791353887,0,2024-05-01
0.1814474324168449,0,2024-04-01
0.1882296155116661,0,2024-07-01
0.3161360226380171,1,2024-12-01
0.12730746756772615,0,2024-05-01
0.19027640629729226,0,2024-04-01
0.2731364207565495,0,2023-09-01
0.2792000120666639,0,2024-04-01
0.2192263601465031,0,2024-02-01
0.21356409176014,0,2023-08-01
0.6441754276221594,1,2024-01-01
0.4929583500148969,0,2024-04-01
0.17102456646183586,1,2023-07-01
0.14169675284481684,0,2023-11-01
0.4357307429721788,1,2024-08-01
0.20667477482215324,0,2024-07-01
0.18631276805275934,0,2024-01-01
0.11727698114316759,0,2024-01-01
0.11457499822624201,0,2024-09-01
0.17693184711773557,1,2024-03-01
0.21367685344506693,0,2023-11-01
0.6372372792464011,1,2024-10-01
0.20805849407105534,0,2024-06-01
0.656010204022413,1,2023-10-01
0.19668770909449423,0,2024-03-01
0.2996722012521846,0,2023-12-01
0.12115625525070614,0,2023-09-01
0.3415424926973242,0,2024-08-01
0.12101236920645282,0,2024-01-01
0.3688397493389757,1,2023-12-01
0.46352354007316054,0,2023-07-01
0.30141367505920946,0,2024-07-01
0.23171052795262675,0,2024-12-01
0.258645175718923,0,2024-04-01
0.16153919064926198,0,2024-02-01
0.1354150341825797,0,2023-11-01
0.12052591363356742,0,2024-10-01
0.1409828028345307,1,2024-10-01
0.15755770821474935,1,2024-10-01
0.24709708073558972,0,2024-05-01
0.15410631850470158,0,2024-08-01
0.26058952514270817,0,2024-06-01
0.19167480453213548,0,2023-07-01
0.2623833775645517,1,2024-06-01
0.14022343197378884,1,2023-10-01
0.14371785747223043,0,2023-09-01
0.26362187560459477,0,2024-09-01
0.318520650593048,0,2023-09-01
0.21457457933810892,0,2023-08-01
0.14525566627422642,0,2023-11-01
0.11436825791687374,0,2024-10-01
0.42104324198835363,1,2023-11-01
0.3329284156492198,0,2024-02-01
0.18543588917749262,0,2023-12-01
0.3330659083115811,0,2024-01-01
0.3440875581564436,0,2024-06-01
0.22846093436671236,0,2024-07-01
0.1755963835144546,0,2024-02-01
0.48999732905822074,1,2023-12-01
0.4798394322723708,1,2024-07-01
0.580256679255451,0,2024-10-01
0.14159376660681341,0,2024-12-01
0.14620299394519864,0,2023-07-01
0.41894486773884326,0,2023-10-01
0.1997374437982581,0,2024-01-01
0.568954001333195,1,2024-08-01
0.10918533404614444,0,2023-12-01
0.7016634021706732,0,2023-10-01
0.46117209067721177,1,2024-12-01
0.12142883793368821,0,2024-05-01
0.193873352927222,0,2024-07-01
0.3529836216814735,0,2024-12-01
0.5186710553042913,1,2024-05-01
0.32785871986041754,1,2024-11-01
0.23024389829544017,0,2024-06-01
0.15869761991593961,0,2024-10-01
0.47995573600154867,0,2024-03-01
0.26904415222183203,0,2024-05-01
0.11733425747803235,0,2023-07-01
0.1750150013029455,0,2023-12-01
0.14062794945274143,0,2024-06-01
0.2490696187767914,0,2024-04-01
0.12744003729562778,0,2024-03-01
0.1146463247621846,0,2023-08-01
0.20638986957735073,0,2024-05-01
0.3475807280009731,0,2024-05-01
0.4653119599148018,0,2023-11-01
0.18910097694938877,1,2024-08-01
0.32392162661323026,0,2024-06-01
0.2686421188332375,0,2024-10-01
0.21018744790329832,0,2023-10-01
0.25144674755768626,0,2023-09-01
0.11046770029375078,0,2023-09-01
0.12893982961988934,0,2024-08-01
0.320833517929932,0,2024-02-01
0.4691958639387014,1,2024-09-01
0.11878861612047655,0,2024-04-01
0.540093622928863,0,2023-09-01
0.2925587277903933,0,2023-10-01
0.25442703952590595,0,2023-09-01
0.22583562472753005,1,2024-05-01
0.16891632390684533,0,2024-10-01
0.45051808924054937,0,2024-12-01
0.573703116919933,1,2024-09-01
0.6059831162057024,1,2024-01-01
0.32706728794186934,1,2023-09-01
0.18328021377915063,0,2024-03-01
0.1787556323249476,1,2024-01-01
0.1241214055801538,0,2023-07-01
0.5604697585212021,1,2024-05-01
0.3775378593833096,1,2024-09-01
0.45231761830212397,1,2024-10-01
0.6233734220964117,0,2024-09-01
0.22270233462158173,0,2024-10-01
